REL,,CLASS,dataset_id,ontology_id,data,DATASET,,CLASS,dataset_id,ontology_id,datb,DATASET
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#H,5057,7,59,Dutch Ships and Sailors
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.w3.org/2004/02/skos/core#Concept,1461,1,60,Dutch Ships and Sailors
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#P,5055,7,59,Dutch Ships and Sailors
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.w3.org/2000/01/rdf-schema#Resource,1458,1,59,Dutch Ships and Sailors
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#Feature,1457,1,59,Dutch Ships and Sailors
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.w3.org/2004/02/skos/core#Concept,1456,1,59,Dutch Ships and Sailors
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#Feature,1459,1,60,Dutch Ships and Sailors
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#S,5066,7,60,Dutch Ships and Sailors
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#H,5065,7,60,Dutch Ships and Sailors
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.w3.org/2000/01/rdf-schema#Resource,1460,1,60,Dutch Ships and Sailors
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#P,5063,7,60,Dutch Ships and Sailors
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://rdfdata.eionet.europa.eu/wise/ontology/SurfaceWaterBodyDeclaration,2180,1,120,EEA Vocabularies
0,,http://dbpedia.org/ontology/Locomotive,4595,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Museum,2570,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Surveillance,2655,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BooksShop,2698,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Dentist,2523,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Butcher,2690,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Library,2524,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BicycleShop,2691,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/DepartmentStore,2700,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Museum,2570,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Fountain,2528,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/FloristShop,2763,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/FireStation,2532,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Doctors,2539,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Shoes,2815,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BeautyShop,2647,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Gift,2649,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Chemist,2596,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/EmergencyPhone,2623,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Greengrocer,2839,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Townhall,2556,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/CarWash,2534,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Confectionery,2605,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Artwork,2716,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Furniture,2825,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/AlcoholShop,2663,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Parking%3Bfuel,2667,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/CarShop,2669,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/OpticianShop,2672,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Jewelry,2681,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BookShop,2697,1,196,LinkedGeoData
0,,http://dbpedia.org/ontology/Locomotive,4595,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Museum,425,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Locomotive,4595,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Park,456,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BicycleParking,523,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Jewelry,492,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/CarShop,495,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BookShop,497,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BooksShop,498,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/AlcoholShop,502,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Gift,504,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Bakery,507,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Butcher,790,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/PowerSubStation,548,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Playground,581,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Chemist,625,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Museum,425,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Confectionery,623,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/SportsCentre,583,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/DepartmentStore,617,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/CarWash,536,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Kindergarten,532,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Toilets,429,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/FireStation,446,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Memorial,593,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/PicnicSite,601,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Town,464,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/OpticianShop,610,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BeautyShop,649,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Artwork,437,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Surveillance,691,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Transformer,913,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Parking%3Bfuel,1251,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Fountain,441,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/BicycleShop,513,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Telephone,444,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Pub,451,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Shoes,770,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Library,434,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Windmill,694,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Furniture,769,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/FloristShop,624,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/VendingMachine,636,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Atm,435,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Police,450,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Townhall,436,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Viewpoint,459,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Clothes,494,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Doctors,475,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/WasteBasket,481,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/Bar,439,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://linkedgeodata.org/ontology/HairdresserShop,490,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://dbpedia.org/ontology/Locomotive,4595,1,442,DBpedia Wikidata,,http://www.lotico.com/ontology/Hotel,3347,1,330,Lotico
0,,http://dbpedia.org/ontology/Locomotive,4595,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#S,5193,7,455,Lotico
0,,http://dbpedia.org/ontology/Locomotive,4595,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#S,5190,7,330,Lotico
0,,http://dbpedia.org/ontology/Locomotive,4595,1,442,DBpedia Wikidata,,http://www.lotico.com/ontology/Hotel,4712,1,455,Lotico
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#S,5193,7,455,Lotico
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.lotico.com/ontology/Hotel,4712,1,455,Lotico
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.lotico.com/ontology/Hotel,3347,1,330,Lotico
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#S,5190,7,330,Lotico
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#S,5050,7,45,Verrijkt Koninkrijk
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#H,5049,7,45,Verrijkt Koninkrijk
0,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#P,5047,7,45,Verrijkt Koninkrijk
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.w3.org/2004/02/skos/core#Concept,1453,1,45,Verrijkt Koninkrijk
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.geonames.org/ontology#Feature,1451,1,45,Verrijkt Koninkrijk
1,,http://dbpedia.org/ontology/Organ,4641,1,442,DBpedia Wikidata,,http://www.w3.org/2000/01/rdf-schema#Resource,1452,1,45,Verrijkt Koninkrijk
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/ontology/ClericalAdministrativeRegion,6035,1,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/ontology/Diocese,6036,1,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Establishment103297735,3672,10,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/ontology/Diocese,6036,10,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Diocese108550966,6037,10,351,DBpedia
1,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/WikicatMemberSchoolsOfTheIndependentAssociationOfPreparatorySchools,12172,10,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Diocese108550966,6037,1,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/WikicatAnglicanCathedrals,9008,1,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Thoroughfare104426618,3824,1,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Jurisdiction108590369,6038,10,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Jurisdiction108590369,6038,1,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/MercantileEstablishment103748162,3673,10,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Cathedral102984061,6051,1,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Establishment103297735,3672,1,351,DBpedia
1,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/MusicSchool108283649,9310,10,351,DBpedia
1,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Conservatory108287436,9309,10,351,DBpedia
1,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Conservatory108287436,9309,1,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/MercantileEstablishment103748162,3673,1,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Thoroughfare104426618,3824,10,351,DBpedia
2,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/WikicatAnglicanCathedrals,9008,10,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://umbel.org/umbel/rc/School_AcademicOrganization,3524,10,351,DBpedia
1,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/PreparatorySchool108409969,8724,10,351,DBpedia
0,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/Road104096066,3822,10,351,DBpedia
1,,http://education.data.gov.uk/def/school/IndependentSchoolType_Music,3952,1,372,education.data.gov.uk,,http://dbpedia.org/class/yago/PreparatorySchool108409969,8724,1,351,DBpedia
